Date,Review
28-Jul-22,"Pizza can be a controversial topic of what is the best especially in NYC. I grew up on L&Bs and spumonis back in the day, and now it's not the same owners as it was years ago. There's a few favorites like Johns of Bleecker street and Mamas too that is my top 2 when I visit. I've had joes pizza down in the village before it started expanding. I believe that location was in the Spider-Man movie. Well the hubs wanted to try Joes and why not since the hotel we were staying at was a few minute walk. The lines are long and for good reason. You get that whole NYC experience of waiting on lines, paying high, and being in crowds especially Times Square. The employees are fast and efficient. The pizzas are fresh and have a high turnover rate due to the magnitude of customers. Prices vary dependent on toppings. The shop is small so eating indoors is not ideal. It's best to takeout or if your there for just a slice fold it and eat it out while walking Times Square. The hubs and I enjoyed the pizza. Some were lukewarm and didn't have that slight crisp but had that flop factor upon pickup. It did it's job filled my belly and I'm satisfied:)"
27-Jul-22,Best pizza in NYC! We've been multiple times and it's not only consistent but fast and perfect each time!
25-Jul-22,"Joe's Pizza Ratings: 4.4/5 Food: 4.75/5 - I know Joe's Pizza is overhyped and overrated, but this place holds a special place in my heart. Joe's at Times Square is where my boyfriend and I went to our first couple of dates. The pizza just tasted so much better with him, but seriously it is a top slice in NYC. See the descriptions below for the two pies we got to share before we head to our friend's place. - Supreme Pizza [GET]: My go to each time when I visit Joe's, gotta get all the meats on my pizza. The pepperoni and sausage is meaty, got a good amount of greasy, and I love the touch of the onion. There's a perfect amount of cheese to sauce ratio. The sauce was perfectly tangy, fresh, and sweet, and not too much of cheese or the sauce. The pizza is thin, light, crunchy. The crust is not heavy, super crispy and got a nice crisp on the bottom. I was impressed by how it stayed crispy for a long time, despite we have walked to our friend's place. - Cheese Pizza [GET]: Classic NYC slice at Joe's, cannot get wrong with this one. Similar to the Supreme, the pizza is thin, crust is crispy and got a nice crisp on the bottom. The cheese to sauce ratio is great. There's a great layer of cheese, just enough to get that slight cheese pull. It got the right amount of cheesiness and creaminess. It is not that salty compared to the Supreme slide. Perfect slide if you want a light late night snack. Ambiance: 4.5/5 - Multiple locations in NYC, and the original one being in Greenwich Village on Carmine Street. There are usually a long line here, but it moves pretty fast. It is a casual spot with limited seats, mainly stools and counter tops where you can stand and eat. Tons of pictures of famous people that have visited Joe's and a banner stating that Spider-Man was filmed at this location. Price: 4.25/5 - We got two big pies, one supreme and one cheese for around $60 total. Joe's Pizza is usually around $5 per slice, so prices are similar compared to other pizza stores in the area, besides 99 cent pizza, of course. It is definitely pricier than other pizza chains, but it's huge and definitely worth it. Service: 4/5 - It might look overwhelming and crowded, but the staffs are engaging and very welcoming despite how busy it is. The whole ordering process is efficient and fast, super seamless. We basically tell the staffs what we want, and the staffs in the kitchen will heat it up in the oven and hand it to us at the counter. You pay at the cash register. BLUF: I visit Joe's Pizza each time I'm in NYC, I just loved it so much. All the pies are delicious and you literally cannot go wrong with any slice. I recommend getting the Supreme or the Margarita and eat it there. Enjoying the life of being a New York City tourist while you are in NYC, LOL or a New Yorker. Lastly, if you order to go, they do not provide condiments, so make sure to get some red pepper flakes and Parmesan cheese before you head out."
25-Jul-22,"Overrated, the crust was crispy and the sauce was good but for the price was not worth $30 for 4 slices and two drinks."
25-Jul-22,Had to visit the famous Joes Pizza for a couple of slices. The line is out the door but worth it the pizza slice was big and the crust crispy just like I like it. The flavors were as I expected from a New York pizza joint authentic and delicious
25-Jul-22,"I've personally had better, line to long and tight space inside saw bugs. The pizza is mediocre defiantly not worth your time.  It's to greasy and poor service this is an easy skip for me. More better pizza places"
22-Jul-22,"Loved it so much we ate it twice our first day in NYC  Definitely worthy of the short wait, but after a long day walking around NYC their quick & friendly delivery at midnight was appreciated."
21-Jul-22,Pizza was very average. Nothing special at all. I buy Costco pizza more delicious than this. Another overhyped pizza spot
21-Jul-22,"The perfect slice of pizza. Crispy, hot, simple and flavorful. I recommend Joe's to anyone despite the short line up!"
21-Jul-22,AHHHMAZING! I love NY pizza and Joe's was absolutely worth the hype! If you're in nyc must go!!
19-Jul-22,"RIP OFF!!! The pizza here is okay but the prices and policies are not worth going to it.The pizza isn't any better than most other pizza places in the area. It survives on the hype and continued publicity.But, the prices are high and if you want a fresh from the oven pizza that they made to sell in slices they charge you between $9-10 more because they charge you for the 8 slices at the slice price versus the lower price for the whole pie because the slice pie is 9 inches and the whole pie they give people to takeoutbor eat in is just 8 inches. Tells you about their business practice, charge the whole pie price (around $34 plus tax, depending on topping) for a smaller pizza then they display and sell in slices."
